,0,1,2,3
0,0,0,1,246606.0
1,1,0,1,246606.0
2,0,0,2,297864.0
3,1,0,2,297864.0
4,0,0,1,246606.0
5,0,1,3,239256.0
6,1,0,1,246606.0
7,1,1,3,239256.0
8,0,0,2,297864.0
9,0,2,3,68328.0
10,1,0,2,297864.0
11,1,2,3,68328.0
12,0,0,1,246606.0
13,0,1,4,220920.0
14,1,0,1,246606.0
15,1,1,4,220920.0
16,0,0,2,297864.0
17,0,2,4,153012.0
18,1,0,2,297864.0
19,1,2,4,153012.0
20,0,0,2,297864.0
21,0,2,5,181362.0
22,1,0,2,297864.0
23,1,2,5,181362.0
24,0,0,1,246606.0
25,0,1,4,220920.0
26,0,4,6,144258.0
27,1,0,1,246606.0
28,1,1,4,220920.0
29,1,4,6,144258.0
30,0,0,2,297864.0
31,0,2,7,304038.0
32,1,0,2,297864.0
33,1,2,7,304038.0
34,0,0,1,246606.0
35,0,1,8,191178.0
36,1,0,1,246606.0
37,1,1,8,191178.0
38,0,0,11,213450.0
39,0,11,9,161550.0
40,1,0,11,213450.0
41,1,11,9,161550.0
42,0,0,12,110028.0
43,0,12,10,161148.0
44,1,0,12,110028.0
45,1,12,10,161148.0
46,0,0,11,213450.0
47,0,11,10,179898.0
48,1,0,11,213450.0
49,1,11,10,179898.0
50,0,0,11,213450.0
51,1,0,11,213450.0
52,0,0,12,110028.0
53,1,0,12,110028.0
54,0,1,0,179556.0
55,1,1,0,179556.0
56,0,1,2,82734.0
57,1,1,2,82734.0
58,0,1,3,239256.0
59,1,1,3,239256.0
60,0,1,4,220920.0
61,1,1,4,220920.0
62,0,1,2,82734.0
63,0,2,5,181362.0
64,1,1,2,82734.0
65,1,2,5,181362.0
66,0,1,3,239256.0
67,0,3,5,113406.0
68,1,1,3,239256.0
69,1,3,5,113406.0
70,0,1,4,220920.0
71,0,4,6,144258.0
72,1,1,4,220920.0
73,1,4,6,144258.0
74,0,1,8,191178.0
75,0,8,6,90222.0
76,1,1,8,191178.0
77,1,8,6,90222.0
78,0,1,2,82734.0
79,0,2,7,304038.0
80,1,1,2,82734.0
81,1,2,7,304038.0
82,0,1,8,191178.0
83,0,8,7,141108.0
84,1,1,8,191178.0
85,1,8,7,141108.0
86,0,1,8,191178.0
87,1,1,8,191178.0
88,0,1,8,191178.0
89,0,8,9,125556.0
90,1,1,8,191178.0
91,1,8,9,125556.0
92,0,1,12,212106.0
93,0,12,10,161148.0
94,1,1,12,212106.0
95,1,12,10,161148.0
96,0,1,4,220920.0
97,0,4,10,379962.0
98,1,1,4,220920.0
99,1,4,10,379962.0
100,0,1,0,179556.0
101,0,0,11,213450.0
102,1,1,0,179556.0
103,1,0,11,213450.0
104,0,1,12,212106.0
105,0,12,11,112896.0
106,1,1,12,212106.0
107,1,12,11,112896.0
108,0,1,12,212106.0
109,1,1,12,212106.0
110,0,2,0,405510.0
111,1,2,0,405510.0
112,0,2,1,128616.0
113,1,2,1,128616.0
