,0,1,2,3
0,0,0,1,132222.0
1,0,0,1,132222.0
2,0,1,2,88203.0
3,0,0,4,83698.0
4,0,4,3,88162.0
5,0,0,6,64336.0
6,0,6,3,77275.0
7,0,0,4,83698.0
8,0,0,4,83698.0
9,0,4,5,74941.0
10,0,0,6,64336.0
11,0,6,5,53785.0
12,0,0,6,64336.0
13,0,0,7,81186.0
14,0,0,9,160266.0
15,0,9,8,46464.0
16,0,0,7,81186.0
17,0,7,8,74322.0
18,0,0,9,160266.0
19,0,1,0,89010.0
20,0,1,2,88203.0
21,0,1,2,88203.0
22,0,2,3,50613.0
23,0,1,4,70923.0
24,0,4,3,88162.0
25,0,1,4,70923.0
26,0,1,4,70923.0
27,0,4,5,74941.0
28,0,1,0,89010.0
29,0,0,6,64336.0
30,0,1,0,89010.0
31,0,0,7,81186.0
32,0,1,0,89010.0
33,0,0,9,160266.0
34,0,9,8,46464.0
35,0,1,0,89010.0
36,0,0,9,160266.0
37,0,2,1,88653.0
38,0,1,0,89010.0
39,0,2,1,88653.0
40,0,2,3,50613.0
41,0,2,1,88653.0
42,0,1,4,70923.0
43,0,2,3,50613.0
44,0,3,4,66223.0
45,0,2,1,88653.0
46,0,1,4,70923.0
47,0,4,5,74941.0
48,0,2,3,50613.0
49,0,3,6,125422.0
50,0,6,5,53785.0
51,0,2,3,50613.0
52,0,3,6,125422.0
53,0,2,1,88653.0
54,0,1,0,89010.0
55,0,0,7,81186.0
56,0,2,3,50613.0
57,0,3,6,125422.0
58,0,6,7,95418.0
59,0,2,1,88653.0
60,0,1,0,89010.0
61,0,0,9,160266.0
62,0,9,8,46464.0
63,0,2,3,50613.0
64,0,3,6,125422.0
65,0,6,7,95418.0
66,0,7,8,74322.0
67,0,2,1,88653.0
68,0,1,0,89010.0
69,0,0,9,160266.0
70,0,3,4,66223.0
71,0,4,0,141901.0
72,0,3,6,125422.0
73,0,6,0,81439.0
74,0,3,2,61101.0
75,0,2,1,88653.0
76,0,3,4,66223.0
77,0,4,1,63111.0
78,0,3,2,61101.0
79,0,3,4,66223.0
80,0,3,4,66223.0
81,0,4,5,74941.0
82,0,3,6,125422.0
83,0,6,5,53785.0
84,0,3,6,125422.0
85,0,3,6,125422.0
86,0,6,7,95418.0
87,0,3,6,125422.0
88,0,6,7,95418.0
89,0,7,8,74322.0
90,0,3,4,66223.0
91,0,4,0,141901.0
92,0,0,9,160266.0
93,0,4,0,141901.0
94,0,4,1,63111.0
95,0,4,3,88162.0
96,0,3,2,61101.0
97,0,4,1,63111.0
98,0,1,2,88203.0
99,0,4,3,88162.0
100,0,4,5,74941.0
101,0,4,3,88162.0
102,0,3,6,125422.0
103,0,4,5,74941.0
104,0,5,6,46597.0
105,0,4,0,141901.0
106,0,0,6,64336.0
107,0,4,0,141901.0
108,0,0,7,81186.0
109,0,4,0,141901.0
110,0,0,9,160266.0
111,0,9,8,46464.0
112,0,4,0,141901.0
113,0,0,9,160266.0
114,0,5,4,79879.0
115,0,4,0,141901.0
116,0,5,6,46597.0
117,0,6,0,81439.0
118,0,5,4,79879.0
119,0,4,1,63111.0
120,0,5,4,79879.0
121,0,4,3,88162.0
122,0,3,2,61101.0
123,0,5,4,79879.0
124,0,4,3,88162.0
125,0,5,6,46597.0
126,0,6,3,77275.0
127,0,5,4,79879.0
128,0,5,6,46597.0
129,0,5,6,46597.0
130,0,6,7,95418.0
131,0,5,6,46597.0
132,0,6,7,95418.0
133,0,7,8,74322.0
134,0,5,4,79879.0
135,0,4,0,141901.0
136,0,0,9,160266.0
137,0,6,0,81439.0
138,0,6,0,81439.0
139,0,0,1,132222.0
140,0,6,3,77275.0
141,0,3,2,61101.0
142,0,6,3,77275.0
143,0,6,5,53785.0
144,0,5,4,79879.0
145,0,6,3,77275.0
146,0,3,4,66223.0
147,0,6,0,81439.0
148,0,0,4,83698.0
149,0,6,5,53785.0
150,0,6,7,95418.0
151,0,6,7,95418.0
152,0,7,8,74322.0
153,0,6,0,81439.0
154,0,0,9,160266.0
155,0,7,0,99555.0
156,0,7,0,99555.0
157,0,0,1,132222.0
158,0,7,6,109608.0
159,0,6,3,77275.0
160,0,3,2,61101.0
161,0,7,0,99555.0
162,0,0,1,132222.0
163,0,1,2,88203.0
164,0,7,6,109608.0
165,0,6,3,77275.0
166,0,7,0,99555.0
167,0,0,4,83698.0
168,0,7,6,109608.0
169,0,6,5,53785.0
170,0,7,6,109608.0
171,0,7,8,74322.0
172,0,7,8,74322.0
173,0,8,9,23775.0
174,0,7,0,99555.0
175,0,0,9,160266.0
176,0,8,7,113913.0
177,0,7,0,99555.0
178,0,8,9,23775.0
179,0,9,0,91491.0
180,0,8,7,113913.0
181,0,7,0,99555.0
182,0,0,1,132222.0
183,0,8,7,113913.0
184,0,7,6,109608.0
185,0,6,3,77275.0
186,0,3,2,61101.0
187,0,8,9,23775.0
188,0,9,0,91491.0
189,0,0,1,132222.0
190,0,1,2,88203.0
191,0,8,7,113913.0
192,0,7,6,109608.0
193,0,6,3,77275.0
194,0,8,7,113913.0
195,0,7,0,99555.0
196,0,0,4,83698.0
197,0,8,7,113913.0
198,0,7,6,109608.0
199,0,6,5,53785.0
200,0,8,7,113913.0
201,0,7,6,109608.0
202,0,8,7,113913.0
203,0,8,9,23775.0
204,0,9,0,91491.0
205,0,9,0,91491.0
206,0,0,1,132222.0
207,0,9,0,91491.0
208,0,0,1,132222.0
209,0,1,2,88203.0
210,0,9,0,91491.0
211,0,0,4,83698.0
212,0,4,3,88162.0
213,0,9,0,91491.0
214,0,0,4,83698.0
215,0,9,0,91491.0
216,0,0,4,83698.0
217,0,4,5,74941.0
218,0,9,0,91491.0
219,0,0,6,64336.0
220,0,9,8,46464.0
221,0,8,7,113913.0
222,0,9,0,91491.0
223,0,0,7,81186.0
224,0,9,8,46464.0
