,0,1,2,3
0,0,0,1,153006.0
1,0,0,2,165732.0
2,0,0,1,153006.0
3,0,1,3,106314.0
4,0,0,2,165732.0
5,0,2,3,123030.0
6,0,0,2,165732.0
7,0,2,4,106410.0
8,0,0,6,228048.0
9,0,6,4,104274.0
10,0,0,2,165732.0
11,0,2,5,83292.0
12,0,0,6,228048.0
13,0,6,5,140364.0
14,0,0,6,228048.0
15,0,0,6,228048.0
16,0,6,7,139548.0
17,0,0,1,153006.0
18,0,1,8,163686.0
19,0,0,6,228048.0
20,0,6,8,204942.0
21,0,0,13,70782.0
22,0,13,9,185466.0
23,0,0,12,294726.0
24,0,12,9,87966.0
25,0,0,1,153006.0
26,0,1,10,168252.0
27,0,0,12,294726.0
28,0,12,10,145884.0
29,0,0,13,70782.0
30,0,13,11,99192.0
31,0,0,12,294726.0
32,0,12,11,167730.0
33,0,0,12,294726.0
34,0,0,13,70782.0
35,0,1,0,162840.0
36,0,1,2,115350.0
37,0,1,3,106314.0
38,0,1,2,115350.0
39,0,2,4,106410.0
40,0,1,3,106314.0
41,0,3,4,75882.0
42,0,1,2,115350.0
43,0,2,5,83292.0
44,0,1,3,106314.0
45,0,3,5,97194.0
46,0,1,0,162840.0
47,0,0,6,228048.0
48,0,1,2,115350.0
49,0,2,6,96546.0
50,0,1,3,106314.0
51,0,3,7,117546.0
52,0,1,8,163686.0
53,0,8,7,103776.0
54,0,1,8,163686.0
55,0,1,13,275232.0
56,0,13,9,185466.0
57,0,1,10,168252.0
58,0,10,9,86154.0
59,0,1,10,168252.0
60,0,1,13,275232.0
61,0,13,11,99192.0
62,0,1,10,168252.0
63,0,10,11,92838.0
64,0,1,0,162840.0
65,0,0,12,294726.0
66,0,1,13,275232.0
67,0,13,12,90948.0
68,0,1,13,275232.0
69,0,2,0,208044.0
70,0,2,1,213468.0
71,0,2,3,123030.0
72,0,2,4,106410.0
73,0,2,5,83292.0
74,0,2,6,96546.0
75,0,2,3,123030.0
76,0,3,7,117546.0
77,0,2,5,83292.0
78,0,5,7,90114.0
79,0,2,1,213468.0
80,0,1,8,163686.0
81,0,2,3,123030.0
82,0,3,8,106026.0
83,0,2,1,213468.0
84,0,1,13,275232.0
85,0,13,9,185466.0
86,0,2,1,213468.0
87,0,1,10,168252.0
88,0,2,5,83292.0
89,0,5,10,156396.0
90,0,2,4,106410.0
91,0,4,11,211218.0
92,0,2,0,208044.0
93,0,0,12,294726.0
94,0,2,1,213468.0
95,0,1,13,275232.0
96,0,2,0,208044.0
97,0,0,13,70782.0
98,0,3,2,64764.0
99,0,2,0,208044.0
100,0,3,1,223284.0
101,0,1,0,162840.0
102,0,3,1,223284.0
103,0,3,2,64764.0
104,0,3,4,75882.0
105,0,3,5,97194.0
106,0,3,2,64764.0
107,0,2,6,96546.0
108,0,3,4,75882.0
109,0,4,6,151254.0
110,0,3,7,117546.0
111,0,3,8,106026.0
112,0,3,7,117546.0
113,0,7,9,155292.0
114,0,3,8,106026.0
115,0,8,9,138648.0
116,0,3,1,223284.0
117,0,1,10,168252.0
118,0,3,5,97194.0
119,0,5,10,156396.0
120,0,3,4,75882.0
121,0,4,11,211218.0
122,0,3,7,117546.0
123,0,7,11,123444.0
124,0,3,2,64764.0
125,0,2,0,208044.0
126,0,0,12,294726.0
127,0,3,1,223284.0
128,0,1,13,275232.0
129,0,4,2,182514.0
130,0,2,0,208044.0
131,0,4,6,151254.0
132,0,6,0,295002.0
133,0,4,3,148962.0
134,0,3,1,223284.0
135,0,4,2,182514.0
136,0,2,1,213468.0
137,0,4,2,182514.0
138,0,4,3,148962.0
139,0,4,5,78696.0
140,0,4,6,151254.0
141,0,4,3,148962.0
142,0,3,7,117546.0
143,0,4,5,78696.0
144,0,5,7,90114.0
145,0,4,3,148962.0
146,0,3,8,106026.0
147,0,4,6,151254.0
148,0,6,8,204942.0
149,0,4,11,211218.0
150,0,11,9,47748.0
151,0,4,5,78696.0
152,0,5,10,156396.0
153,0,4,11,211218.0
154,0,11,10,134796.0
155,0,4,11,211218.0
156,0,4,11,211218.0
157,0,11,12,182502.0
158,0,4,11,211218.0
159,0,11,13,206478.0
160,0,5,6,88038.0
161,0,6,0,295002.0
162,0,5,2,163938.0
163,0,2,0,208044.0
164,0,5,3,152124.0
165,0,3,1,223284.0
166,0,5,2,163938.0
167,0,2,1,213468.0
168,0,5,2,163938.0
169,0,5,3,152124.0
170,0,5,4,76614.0
171,0,5,6,88038.0
172,0,5,7,90114.0
173,0,5,6,88038.0
