,0,1,2,3
0,0,0,1,573600.0
1,1,0,1,573600.0
2,2,0,1,573600.0
3,3,0,1,573600.0
4,4,0,1,573600.0
5,0,0,2,209490.0
6,1,0,2,209490.0
7,2,0,2,209490.0
8,3,0,2,209490.0
9,4,0,2,209490.0
10,0,0,3,179934.0
11,1,0,3,179934.0
12,2,0,3,179934.0
13,3,0,3,179934.0
14,4,0,3,179934.0
15,0,0,1,573600.0
16,0,1,4,154416.0
17,1,0,1,573600.0
18,1,1,4,154416.0
19,2,0,1,573600.0
20,2,1,4,154416.0
21,3,0,1,573600.0
22,3,1,4,154416.0
23,4,0,1,573600.0
24,4,1,4,154416.0
25,0,0,2,209490.0
26,0,2,4,348870.0
27,1,0,2,209490.0
28,1,2,4,348870.0
29,2,0,2,209490.0
30,2,2,4,348870.0
31,3,0,2,209490.0
32,3,2,4,348870.0
33,4,0,2,209490.0
34,4,2,4,348870.0
35,0,0,1,573600.0
36,0,1,5,349176.0
37,1,0,1,573600.0
38,1,1,5,349176.0
39,2,0,1,573600.0
40,2,1,5,349176.0
41,3,0,1,573600.0
42,3,1,5,349176.0
43,4,0,1,573600.0
44,4,1,5,349176.0
45,0,0,2,209490.0
46,0,2,5,213054.0
47,1,0,2,209490.0
48,1,2,5,213054.0
49,2,0,2,209490.0
50,2,2,5,213054.0
51,3,0,2,209490.0
52,3,2,5,213054.0
53,4,0,2,209490.0
54,4,2,5,213054.0
55,0,0,6,580308.0
56,1,0,6,580308.0
57,2,0,6,580308.0
58,3,0,6,580308.0
59,4,0,6,580308.0
60,0,0,1,573600.0
61,0,1,7,516612.0
62,1,0,1,573600.0
63,1,1,7,516612.0
64,2,0,1,573600.0
65,2,1,7,516612.0
66,3,0,1,573600.0
67,3,1,7,516612.0
68,4,0,1,573600.0
69,4,1,7,516612.0
70,0,0,6,580308.0
71,0,6,7,164934.0
72,1,0,6,580308.0
73,1,6,7,164934.0
74,2,0,6,580308.0
75,2,6,7,164934.0
76,3,0,6,580308.0
77,3,6,7,164934.0
78,4,0,6,580308.0
79,4,6,7,164934.0
80,0,0,6,580308.0
81,0,6,8,303648.0
82,1,0,6,580308.0
83,1,6,8,303648.0
84,2,0,6,580308.0
85,2,6,8,303648.0
