,0,1,2,3
0,0,0,1,57690.0
1,1,0,1,57690.0
2,2,0,1,57690.0
3,3,0,1,57690.0
4,4,0,1,57690.0
5,0,0,2,75192.0
6,1,0,2,75192.0
7,2,0,2,75192.0
8,3,0,2,75192.0
9,4,0,2,75192.0
10,0,0,3,180294.0
11,1,0,3,180294.0
12,2,0,3,180294.0
13,3,0,3,180294.0
14,4,0,3,180294.0
15,0,0,1,57690.0
16,0,1,4,153666.0
17,1,0,1,57690.0
18,1,1,4,153666.0
19,2,0,1,57690.0
20,2,1,4,153666.0
21,3,0,1,57690.0
22,3,1,4,153666.0
23,4,0,1,57690.0
24,4,1,4,153666.0
25,0,0,2,75192.0
26,0,2,4,165906.0
27,1,0,2,75192.0
28,1,2,4,165906.0
29,2,0,2,75192.0
30,2,2,4,165906.0
31,3,0,2,75192.0
32,3,2,4,165906.0
33,4,0,2,75192.0
34,4,2,4,165906.0
35,0,0,5,92772.0
36,1,0,5,92772.0
37,2,0,5,92772.0
38,3,0,5,92772.0
39,4,0,5,92772.0
40,0,0,6,101448.0
41,1,0,6,101448.0
42,2,0,6,101448.0
43,3,0,6,101448.0
44,4,0,6,101448.0
45,0,0,2,75192.0
46,0,2,7,89544.0
47,1,0,2,75192.0
48,1,2,7,89544.0
49,2,0,2,75192.0
50,2,2,7,89544.0
51,3,0,2,75192.0
52,3,2,7,89544.0
53,4,0,2,75192.0
54,4,2,7,89544.0
55,0,0,15,125538.0
56,0,15,7,170166.0
57,1,0,15,125538.0
58,1,15,7,170166.0
59,2,0,15,125538.0
60,2,15,7,170166.0
61,3,0,15,125538.0
62,3,15,7,170166.0
63,4,0,15,125538.0
64,4,15,7,170166.0
65,0,0,16,158994.0
66,0,16,8,227394.0
67,1,0,16,158994.0
68,1,16,8,227394.0
69,2,0,16,158994.0
70,2,16,8,227394.0
71,3,0,16,158994.0
72,3,16,8,227394.0
73,4,0,16,158994.0
74,4,16,8,227394.0
75,0,0,6,101448.0
76,0,6,8,196266.0
77,1,0,6,101448.0
78,1,6,8,196266.0
79,2,0,6,101448.0
80,2,6,8,196266.0
