,0,1,2,3
0,0,0,1,30908.0
1,1,0,1,30908.0
2,2,0,1,30908.0
3,0,0,1,30908.0
4,0,1,2,17248.0
5,1,0,1,30908.0
6,1,1,2,17248.0
7,2,0,1,30908.0
8,2,1,2,17248.0
9,0,0,5,33320.0
10,0,5,3,26832.0
11,1,0,5,33320.0
12,1,5,3,26832.0
13,2,0,5,33320.0
14,2,5,3,26832.0
15,0,0,5,33320.0
16,0,5,4,28404.0
17,1,0,5,33320.0
18,1,5,4,28404.0
19,2,0,5,33320.0
20,2,5,4,28404.0
21,0,0,5,33320.0
22,1,0,5,33320.0
23,2,0,5,33320.0
24,0,0,6,5412.0
25,1,0,6,5412.0
26,2,0,6,5412.0
27,0,1,0,13740.0
28,1,1,0,13740.0
29,2,1,0,13740.0
30,0,1,2,17248.0
31,1,1,2,17248.0
32,2,1,2,17248.0
33,0,1,2,17248.0
34,0,2,3,39004.0
35,1,1,2,17248.0
36,1,2,3,39004.0
37,2,1,2,17248.0
38,2,2,3,39004.0
39,0,1,0,13740.0
40,0,0,5,33320.0
41,0,5,4,28404.0
42,1,1,0,13740.0
43,1,0,5,33320.0
44,1,5,4,28404.0
45,2,1,0,13740.0
46,2,0,5,33320.0
47,2,5,4,28404.0
48,0,1,2,17248.0
49,0,2,3,39004.0
50,0,3,4,14828.0
51,1,1,2,17248.0
52,1,2,3,39004.0
53,1,3,4,14828.0
54,2,1,2,17248.0
55,2,2,3,39004.0
56,2,3,4,14828.0
57,0,1,0,13740.0
58,0,0,5,33320.0
59,1,1,0,13740.0
60,1,0,5,33320.0
61,2,1,0,13740.0
62,2,0,5,33320.0
63,0,1,0,13740.0
64,0,0,6,5412.0
65,1,1,0,13740.0
66,1,0,6,5412.0
67,2,1,0,13740.0
68,2,0,6,5412.0
69,0,2,1,22240.0
70,0,1,0,13740.0
71,1,2,1,22240.0
72,1,1,0,13740.0
73,2,2,1,22240.0
74,2,1,0,13740.0
75,0,2,1,22240.0
76,1,2,1,22240.0
77,2,2,1,22240.0
78,0,2,3,39004.0
79,1,2,3,39004.0
80,2,2,3,39004.0
81,0,2,3,39004.0
82,0,3,4,14828.0
83,1,2,3,39004.0
84,1,3,4,14828.0
85,2,2,3,39004.0
86,2,3,4,14828.0
87,0,2,3,39004.0
88,0,3,5,37688.0
89,1,2,3,39004.0
90,1,3,5,37688.0
91,2,2,3,39004.0
92,2,3,5,37688.0
93,0,2,1,22240.0
94,0,1,0,13740.0
95,0,0,6,5412.0
96,1,2,1,22240.0
97,1,1,0,13740.0
98,1,0,6,5412.0
99,2,2,1,22240.0
100,2,1,0,13740.0
101,2,0,6,5412.0
102,0,2,3,39004.0
103,0,3,5,37688.0
104,0,5,6,22088.0
105,1,2,3,39004.0
106,1,3,5,37688.0
107,1,5,6,22088.0
108,2,2,3,39004.0
109,2,3,5,37688.0
110,2,5,6,22088.0
111,0,3,5,37688.0
112,0,5,0,36312.0
113,1,3,5,37688.0
114,1,5,0,36312.0
115,2,3,5,37688.0
116,2,5,0,36312.0
117,0,3,2,32308.0
118,0,2,1,22240.0
119,1,3,2,32308.0
120,1,2,1,22240.0
121,2,3,2,32308.0
122,2,2,1,22240.0
123,0,3,2,32308.0
124,1,3,2,32308.0
125,2,3,2,32308.0
126,0,3,4,14828.0
127,1,3,4,14828.0
128,2,3,4,14828.0
129,0,3,5,37688.0
130,1,3,5,37688.0
131,2,3,5,37688.0
132,0,3,5,37688.0
133,0,5,6,22088.0
134,1,3,5,37688.0
135,1,5,6,22088.0
136,2,3,5,37688.0
137,2,5,6,22088.0
138,0,4,5,38744.0
139,0,5,0,36312.0
140,1,4,5,38744.0
141,1,5,0,36312.0
142,2,4,5,38744.0
143,2,5,0,36312.0
144,0,4,3,19536.0
145,0,3,2,32308.0
146,0,2,1,22240.0
147,1,4,3,19536.0
148,1,3,2,32308.0
149,1,2,1,22240.0
150,2,4,3,19536.0
151,2,3,2,32308.0
152,2,2,1,22240.0
153,0,4,5,38744.0
154,0,5,0,36312.0
155,0,0,1,30908.0
156,1,4,5,38744.0
157,1,5,0,36312.0
158,1,0,1,30908.0
159,2,4,5,38744.0
160,2,5,0,36312.0
161,2,0,1,30908.0
162,0,4,3,19536.0
163,0,3,2,32308.0
164,1,4,3,19536.0
165,1,3,2,32308.0
166,2,4,3,19536.0
167,2,3,2,32308.0
168,0,4,3,19536.0
169,1,4,3,19536.0
170,2,4,3,19536.0
171,0,4,5,38744.0
172,1,4,5,38744.0
173,2,4,5,38744.0
174,0,4,5,38744.0
175,0,5,6,22088.0
176,1,4,5,38744.0
177,1,5,6,22088.0
178,2,4,5,38744.0
179,2,5,6,22088.0
180,0,5,0,36312.0
181,1,5,0,36312.0
182,2,5,0,36312.0
183,0,5,0,36312.0
184,0,0,1,30908.0
185,1,5,0,36312.0
186,1,0,1,30908.0
187,2,5,0,36312.0
188,2,0,1,30908.0
189,0,5,3,26832.0
190,0,3,2,32308.0
191,1,5,3,26832.0
192,1,3,2,32308.0
193,2,5,3,26832.0
194,2,3,2,32308.0
195,0,5,3,26832.0
196,1,5,3,26832.0
197,2,5,3,26832.0
198,0,5,4,28404.0
199,1,5,4,28404.0
200,2,5,4,28404.0
201,0,5,6,22088.0
202,1,5,6,22088.0
203,2,5,6,22088.0
204,0,6,0,13480.0
205,1,6,0,13480.0
