,0,1,2,3
0,0,0,1,142434.0
1,1,0,1,142434.0
2,0,0,2,139674.0
3,1,0,2,139674.0
4,0,0,1,142434.0
5,0,1,3,55080.0
6,1,0,1,142434.0
7,1,1,3,55080.0
8,0,0,2,139674.0
9,0,2,3,136482.0
10,1,0,2,139674.0
11,1,2,3,136482.0
12,0,0,4,48786.0
13,1,0,4,48786.0
14,0,0,1,142434.0
15,0,1,5,138216.0
16,1,0,1,142434.0
17,1,1,5,138216.0
18,0,0,4,48786.0
19,0,4,5,101964.0
20,1,0,4,48786.0
21,1,4,5,101964.0
22,0,0,1,142434.0
23,0,1,6,237618.0
24,1,0,1,142434.0
25,1,1,6,237618.0
26,0,0,8,302934.0
27,0,8,6,275364.0
28,1,0,8,302934.0
29,1,8,6,275364.0
30,0,0,8,302934.0
31,0,8,7,119556.0
32,1,0,8,302934.0
33,1,8,7,119556.0
34,0,0,8,302934.0
35,1,0,8,302934.0
36,0,0,8,302934.0
37,0,8,9,273108.0
38,1,0,8,302934.0
39,1,8,9,273108.0
40,0,0,2,139674.0
41,0,2,10,190590.0
42,1,0,2,139674.0
43,1,2,10,190590.0
44,0,0,8,302934.0
45,0,8,10,236502.0
46,1,0,8,302934.0
47,1,8,10,236502.0
48,0,0,13,88866.0
49,0,13,11,237948.0
50,1,0,13,88866.0
51,1,13,11,237948.0
52,0,0,14,68580.0
53,0,14,12,250284.0
54,1,0,14,68580.0
55,1,14,12,250284.0
56,0,0,2,139674.0
57,0,2,12,219696.0
58,1,0,2,139674.0
59,1,2,12,219696.0
60,0,0,13,88866.0
61,1,0,13,88866.0
62,0,0,14,68580.0
63,1,0,14,68580.0
64,0,1,0,130230.0
65,1,1,0,130230.0
66,0,1,2,185700.0
67,1,1,2,185700.0
68,0,1,3,55080.0
69,1,1,3,55080.0
70,0,1,4,8640.0
71,1,1,4,8640.0
72,0,1,5,138216.0
73,1,1,5,138216.0
74,0,1,6,237618.0
75,1,1,6,237618.0
76,0,1,5,138216.0
77,0,5,7,163200.0
78,1,1,5,138216.0
79,1,5,7,163200.0
80,0,1,6,237618.0
81,0,6,7,109506.0
82,1,1,6,237618.0
83,1,6,7,109506.0
84,0,1,0,130230.0
85,0,0,8,302934.0
86,1,1,0,130230.0
87,1,0,8,302934.0
88,0,1,3,55080.0
89,0,3,8,167190.0
90,1,1,3,55080.0
91,1,3,8,167190.0
92,0,1,0,130230.0
93,0,0,8,302934.0
94,0,8,9,273108.0
95,1,1,0,130230.0
96,1,0,8,302934.0
97,1,8,9,273108.0
98,0,1,2,185700.0
99,0,2,10,190590.0
100,1,1,2,185700.0
101,1,2,10,190590.0
102,0,1,13,119004.0
103,0,13,11,237948.0
104,1,1,13,119004.0
105,1,13,11,237948.0
106,0,1,2,185700.0
107,0,2,12,219696.0
108,1,1,2,185700.0
109,1,2,12,219696.0
110,0,1,14,281148.0
111,0,14,12,250284.0
112,1,1,14,281148.0
113,1,14,12,250284.0
114,0,1,13,119004.0
115,1,1,13,119004.0
116,0,1,14,281148.0
117,1,1,14,281148.0
118,0,2,0,128358.0
119,1,2,0,128358.0
120,0,2,1,159072.0
121,1,2,1,159072.0
122,0,2,3,136482.0
123,1,2,3,136482.0
124,0,2,4,126888.0
125,1,2,4,126888.0
126,0,2,1,159072.0
127,0,1,5,138216.0
128,1,2,1,159072.0
129,1,1,5,138216.0
130,0,2,3,136482.0
131,0,3,5,107562.0
132,1,2,3,136482.0
133,1,3,5,107562.0
134,0,2,1,159072.0
135,0,1,6,237618.0
136,1,2,1,159072.0
137,1,1,6,237618.0
138,0,2,4,126888.0
139,0,4,6,143994.0
140,1,2,4,126888.0
141,1,4,6,143994.0
142,0,2,1,159072.0
143,0,1,5,138216.0
144,0,5,7,163200.0
145,1,2,1,159072.0
146,1,1,5,138216.0
147,1,5,7,163200.0
148,0,2,3,136482.0
149,0,3,8,167190.0
