,0,1,2,3
0,0,0,1,235770.0
1,1,0,1,235770.0
2,2,0,1,235770.0
3,3,0,1,235770.0
4,0,0,2,190188.0
5,1,0,2,190188.0
6,2,0,2,190188.0
7,3,0,2,190188.0
8,0,0,3,240630.0
9,1,0,3,240630.0
10,2,0,3,240630.0
11,3,0,3,240630.0
12,0,0,1,235770.0
13,0,1,4,122298.0
14,1,0,1,235770.0
15,1,1,4,122298.0
16,2,0,1,235770.0
17,2,1,4,122298.0
18,3,0,1,235770.0
19,3,1,4,122298.0
20,0,0,2,190188.0
21,0,2,4,181230.0
22,1,0,2,190188.0
23,1,2,4,181230.0
24,2,0,2,190188.0
25,2,2,4,181230.0
26,3,0,2,190188.0
27,3,2,4,181230.0
28,0,0,2,190188.0
29,0,2,5,240216.0
30,1,0,2,190188.0
31,1,2,5,240216.0
32,2,0,2,190188.0
33,2,2,5,240216.0
34,3,0,2,190188.0
35,3,2,5,240216.0
36,0,0,3,240630.0
37,0,3,5,144336.0
38,1,0,3,240630.0
39,1,3,5,144336.0
40,2,0,3,240630.0
41,2,3,5,144336.0
42,3,0,3,240630.0
43,3,3,5,144336.0
44,0,0,1,235770.0
45,0,1,6,54864.0
46,1,0,1,235770.0
47,1,1,6,54864.0
48,2,0,1,235770.0
49,2,1,6,54864.0
50,3,0,1,235770.0
51,3,1,6,54864.0
52,0,0,17,87618.0
53,0,17,6,184926.0
54,1,0,17,87618.0
55,1,17,6,184926.0
56,2,0,17,87618.0
57,2,17,6,184926.0
58,3,0,17,87618.0
59,3,17,6,184926.0
60,0,0,1,235770.0
61,0,1,7,273546.0
62,1,0,1,235770.0
63,1,1,7,273546.0
64,2,0,1,235770.0
65,2,1,7,273546.0
66,3,0,1,235770.0
67,3,1,7,273546.0
68,0,0,11,281916.0
69,0,11,7,147522.0
70,1,0,11,281916.0
71,1,11,7,147522.0
72,2,0,11,281916.0
73,2,11,7,147522.0
74,3,0,11,281916.0
75,3,11,7,147522.0
76,0,0,1,235770.0
77,0,1,8,94152.0
78,1,0,1,235770.0
79,1,1,8,94152.0
80,2,0,1,235770.0
81,2,1,8,94152.0
82,3,0,1,235770.0
83,3,1,8,94152.0
84,0,0,18,68214.0
85,0,18,8,242772.0
86,1,0,18,68214.0
87,1,18,8,242772.0
88,2,0,18,68214.0
89,2,18,8,242772.0
90,3,0,18,68214.0
91,3,18,8,242772.0
92,0,0,11,281916.0
93,0,11,9,45342.0
94,1,0,11,281916.0
95,1,11,9,45342.0
96,2,0,11,281916.0
97,2,11,9,45342.0
98,3,0,11,281916.0
99,3,11,9,45342.0
100,0,0,14,238566.0
101,0,14,9,204192.0
102,1,0,14,238566.0
103,1,14,9,204192.0
104,2,0,14,238566.0
105,2,14,9,204192.0
106,3,0,14,238566.0
107,3,14,9,204192.0
108,0,0,11,281916.0
109,0,11,10,26700.0
110,1,0,11,281916.0
111,1,11,10,26700.0
112,2,0,11,281916.0
113,2,11,10,26700.0
114,3,0,11,281916.0
115,3,11,10,26700.0
116,0,0,11,281916.0
117,1,0,11,281916.0
118,2,0,11,281916.0
119,3,0,11,281916.0
120,0,0,18,68214.0
121,0,18,12,186798.0
122,1,0,18,68214.0
123,1,18,12,186798.0
124,2,0,18,68214.0
125,2,18,12,186798.0
126,3,0,18,68214.0
127,3,18,12,186798.0
128,0,0,11,281916.0
129,0,11,12,180768.0
130,1,0,11,281916.0
131,1,11,12,180768.0
132,2,0,11,281916.0
133,2,11,12,180768.0
134,3,0,11,281916.0
135,3,11,12,180768.0
136,0,0,16,123510.0
137,0,16,13,374136.0
138,1,0,16,123510.0
139,1,16,13,374136.0
140,2,0,16,123510.0
141,2,16,13,374136.0
142,3,0,16,123510.0
143,3,16,13,374136.0
144,0,0,11,281916.0
145,0,11,13,181950.0
146,1,0,11,281916.0
147,1,11,13,181950.0
148,2,0,11,281916.0
149,2,11,13,181950.0
150,3,0,11,281916.0
151,3,11,13,181950.0
152,0,0,14,238566.0
153,1,0,14,238566.0
154,2,0,14,238566.0
155,3,0,14,238566.0
156,0,0,15,171072.0
157,1,0,15,171072.0
158,2,0,15,171072.0
159,3,0,15,171072.0
160,0,0,16,123510.0
161,1,0,16,123510.0
162,2,0,16,123510.0
163,3,0,16,123510.0
